MOVIEID,drama,romance,thriller,comedy,sci-fi,adventure,animation,children,imax,musical,action,mystery,crime,war,western,fantasy,horror,documentary,film-noir,no_genre
4555,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66662,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5543,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4586,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25950,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5865,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2821,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50949,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33863,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132124,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
79060,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192753,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98341,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125293,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27420,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178851,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
165677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141383,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111842,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135893,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
142544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53382,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70877,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117480,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
125525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182831,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
201418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198551,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156346,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153660,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104563,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133109,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
122501,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
125241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5380,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
292,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7720,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1948,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1253,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4802,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4407,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94070,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45440,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5344,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32952,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7920,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172961,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6968,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8252,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26784,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47740,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101823,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
171731,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51302,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7370,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141634,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130748,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
132294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90748,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105974,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
109767,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162084,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
157645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98348,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48067,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205186,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115862,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
130206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115864,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
202725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123221,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134676,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104294,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194877,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163851,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59784,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3623,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1833,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8974,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39934,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6266,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39449,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7991,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6751,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6459,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25931,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
170627,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115524,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4818,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7197,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7697,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32862,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8631,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7878,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8927,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26072,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
193898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70961,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
124476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137553,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25770,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181149,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41889,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125277,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
130480,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140515,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
54725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138713,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172919,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67892,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134755,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165815,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162032,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
79731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110860,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
57439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118688,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124969,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
204736,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155882,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158629,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
