"MOVIEID","DRAMA","ROMANCE","THRILLER","COMEDY","SCI_FI","ADVENTURE","ANIMATION","CHILDREN","IMAX","MUSICAL","ACTION","MYSTERY","CRIME","WAR","WESTERN","FANTASY","HORROR","DOCUMENTARY","FILM_NOIR","NO_GENRE"
3471,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3578,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3654,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3811,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4338,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4339,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4342,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4826,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4874,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4920,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5825,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6388,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6448,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6450,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6459,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6630,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6749,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6849,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6856,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7162,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7223,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7361,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7814,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7821,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7896,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7923,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8329,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8485,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8493,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8583,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8630,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111100,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
118200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122100,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
124500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
